date,open,high,low,close,volume
2025-01-29 05:00:00,174.5,176.92,174.3,175.26,3748422.0
2025-01-30 05:00:00,176.01,176.12,173.98,175.65,5209206.0
2025-01-31 05:00:00,187.3,191.77,183.67,183.9,11928323.0
2025-02-03 05:00:00,183.18,191.66,182.15,190.14,9829956.0
2025-02-04 05:00:00,187.63,191.15,187.05,189.95,7377753.0
2025-02-05 05:00:00,190.52,193.38,189.92,191.75,6449920.0
2025-02-06 05:00:00,191.9,194.49,190.56,192.97,4586688.0
2025-02-07 05:00:00,193.16,193.86,190.435,190.6,3805940.0
2025-02-10 05:00:00,191.46,191.46,189.09,190.34,3685699.0
2025-02-11 05:00:00,189.8,191.93,188.26,191.83,3977033.0
2025-02-12 05:00:00,190.5,194.37,190.39,193.0,4525009.0
2025-02-13 05:00:00,194.28,194.28,191.43,193.45,4108920.0
2025-02-14 05:00:00,193.95,195.18,192.78,192.87,3976903.0
2025-02-18 05:00:00,192.0,197.02,190.6683,196.25,6065546.0
2025-02-19 05:00:00,196.79,198.11,196.01,197.35,4888865.0
2025-02-20 05:00:00,198.0,201.36,196.83,200.88,5066999.0
2025-02-21 05:00:00,200.32,203.975,200.015,202.08,5889360.0
2025-02-24 05:00:00,201.83,205.5,201.28,204.08,6304982.0
2025-02-25 05:00:00,205.175,206.01,202.35,204.14,7747037.0
2025-02-26 05:00:00,203.59,203.825,201.43,203.01,4767261.0
2025-02-27 05:00:00,203.06,206.8,202.25,205.02,5696853.0
2025-02-28 05:00:00,205.12,209.6,204.41,209.03,13136421.0
2025-03-03 05:00:00,209.98,212.3,208.91,211.48,7016425.0
2025-03-04 05:00:00,214.47,215.66,207.67,207.76,7553973.0
2025-03-05 05:00:00,207.07,212.18,206.0,211.54,5749091.0
2025-03-06 05:00:00,211.45,211.98,208.5044,210.75,4344758.0
2025-03-07 05:00:00,211.11,214.99,209.0,214.29,6806116.0
2025-03-10 04:00:00,209.99,218.66,209.2,216.66,8604021.0
2025-03-11 04:00:00,216.66,216.66,212.41,213.59,7144519.0
2025-03-12 04:00:00,212.0,213.87,209.31,212.06,6139777.0
2025-03-13 04:00:00,212.0,213.8,210.68,211.55,5559530.0
2025-03-14 04:00:00,209.78,212.82,208.285,211.77,4511554.0
2025-03-17 04:00:00,212.22,215.5,209.52,214.47,5075817.0
2025-03-18 04:00:00,214.47,215.18,212.27,213.85,5088300.0
2025-03-19 04:00:00,214.03,214.5,210.78,212.25,5413299.0
2025-03-20 04:00:00,213.01,213.42,211.11,211.96,5836059.0
2025-03-21 04:00:00,211.73,212.88,208.74,210.01,16657723.0
2025-03-24 04:00:00,209.39,211.02,207.5,209.17,7393756.0
2025-03-25 04:00:00,209.22,209.26,199.38,201.34,10089066.0
2025-03-26 04:00:00,203.115,203.115,196.49,201.3,6743496.0
2025-03-27 04:00:00,202.02,203.68,201.3,202.72,4995303.0
2025-03-28 04:00:00,202.73,206.02,201.59,205.29,6478272.0
2025-03-31 04:00:00,204.43,210.805,204.43,209.52,11063101.0
2025-04-01 04:00:00,210.52,212.15,205.6,206.27,7853225.0
2025-04-02 04:00:00,207.22,207.22,200.335,205.19,9262821.0
2025-04-03 04:00:00,210.3,210.69,201.24,201.64,7593125.0
2025-04-04 04:00:00,200.0,200.0,186.17,186.96,13505194.0
2025-04-07 04:00:00,181.03,188.2,176.28,186.55,12581054.0
2025-04-08 04:00:00,187.6,188.39,172.324,175.67,12517111.0
2025-04-09 04:00:00,168.3,180.6,164.39,179.84,18977764.0
2025-04-10 04:00:00,177.75,178.0,164.965,174.2,13969950.0
2025-04-11 04:00:00,173.81,176.97,169.3304,175.05,9047688.0
2025-04-14 04:00:00,177.44,180.19,176.2,179.1,7164364.0
2025-04-15 04:00:00,177.7,180.5,176.31,176.8,8078530.0
