Date,Open,High,Low,Close,Volume
2023-07-24,83.85,84.16,83.48,84.01,4352832.0
2023-07-25,84.48,85.84,84.35,85.52,8760533.0
2023-07-26,84.92,85.46,84.555,85.23,6167622.0
2023-07-27,85.53,85.78,84.6,84.68,7050718.0
2023-07-28,85.6,85.61,84.825,85.27,4064799.0
2023-07-31,85.47,85.86,85.23,85.72,5500837.0
2023-08-01,85.3,85.69,85.0,85.34,7536662.0
2023-08-02,84.56,85.05,84.17,84.28,10185807.0
2023-08-03,84.03,84.46,83.61,83.76,9379377.0
2023-08-04,84.18,84.785,83.495,83.57,8495015.0
2023-08-07,83.87,84.26,83.505,84.12,5161097.0
2023-08-08,82.75,83.385,82.34,83.23,6428778.0
2023-08-09,83.55,83.72,82.78,82.89,7964066.0
2023-08-10,83.3,83.775,82.76,82.95,5572528.0
2023-08-11,82.73,83.135,82.43,82.72,3987282.0
2023-08-14,82.52,82.91,82.07,82.9,3876715.0
2023-08-15,82.1,82.28,81.37,81.55,5696313.0
2023-08-16,81.42,81.83,80.9701,81.0,5282172.0
2023-08-17,81.56,82.07,80.755,80.84,5265400.0
2023-08-18,80.37,81.015,80.19,80.83,4908945.0
2023-08-21,81.03,81.15,80.25,80.84,4852659.0
2023-08-22,81.22,81.359,80.525,80.77,3609082.0
2023-08-23,80.76,81.175,80.555,80.9,3502272.0
2023-08-24,80.53,81.255,80.45,80.56,4070228.0
2023-08-25,80.93,81.17,80.12,80.8,5378908.0
2023-08-28,81.02,81.78,80.98,81.39,5050932.0
2023-08-29,81.44,82.7799,81.16,82.74,5875541.0
2023-08-30,82.74,83.08,82.595,82.93,3798678.0
2023-08-31,83.07,83.28,82.8,82.89,3279992.0
2023-09-01,83.68,84.04,83.495,83.82,5912653.0
2023-09-05,83.69,83.76,82.27,82.27,6463205.0
2023-09-06,81.98,82.47,81.45,82.09,4653141.0
2023-09-07,81.76,82.05,81.115,81.72,4437207.0
2023-09-08,81.56,82.15,81.55,81.8,3493153.0
2023-09-11,82.33,82.725,81.99,82.15,4035262.0
2023-09-12,81.88,82.34,81.775,81.96,4210666.0
2023-09-13,81.92,82.09,81.25,81.48,4585473.0
2023-09-14,82.33,82.795,82.025,82.63,4334516.0
2023-09-15,82.4,82.7601,81.575,81.71,6987779.0
2023-09-18,81.22,81.4,80.73,80.98,3683283.0
2023-09-19,80.93,81.285,80.21,80.91,4084085.0
2023-09-20,81.22,81.42,80.01,80.06,4649868.0
