Date,Open,High,Low,Close,Volume
2023-07-24,109.51,110.155,109.44,109.8,6754882.0
2023-07-25,108.81,109.745,108.59,109.66,8768435.0
2023-07-26,110.04,110.54,109.87,110.43,10555284.0
2023-07-27,110.47,110.47,109.195,109.48,11837837.0
2023-07-28,110.35,110.37,109.74,110.16,7466858.0
2023-07-31,110.3,110.59,109.995,110.42,6587320.0
2023-08-01,110.24,111.12,110.06,110.75,9004496.0
2023-08-02,110.12,110.6,109.4,109.59,9906031.0
2023-08-03,109.19,109.45,108.73,108.9,7991777.0
2023-08-04,109.32,109.4,108.07,108.24,10631148.0
2023-08-07,108.65,109.72,108.6,109.57,8462591.0
2023-08-08,108.9,109.28,108.16,109.07,7659054.0
2023-08-09,109.08,109.5,108.6,109.01,7881704.0
2023-08-10,109.16,109.95,108.465,108.71,7259255.0
2023-08-11,108.48,109.165,108.42,108.89,5720489.0
2023-08-14,108.81,108.99,108.5,108.93,6113073.0
2023-08-15,108.22,108.34,107.415,107.54,6911664.0
2023-08-16,107.34,108.2,106.85,106.94,10281134.0
2023-08-17,107.32,107.5,106.005,106.04,10867832.0
2023-08-18,105.42,106.58,105.35,106.24,10763929.0
2023-08-21,106.22,106.45,105.36,106.11,6464708.0
2023-08-22,106.44,106.7,105.61,105.86,8152808.0
2023-08-23,105.86,107.07,105.86,106.95,7643256.0
2023-08-24,106.54,107.295,105.61,105.65,9483808.0
2023-08-25,106.2,106.91,105.31,106.54,13142477.0
2023-08-28,107.06,107.765,107.02,107.41,7673900.0
2023-08-29,107.33,108.285,107.01,108.23,9326470.0
2023-08-30,108.36,109.0786,108.28,108.72,7849616.0
2023-08-31,108.9,109.15,108.21,108.23,5593457.0
2023-09-01,108.98,109.135,108.345,108.8,7034227.0
2023-09-05,108.61,108.635,106.93,106.97,8452439.0
2023-09-06,106.66,107.31,105.91,106.51,8582133.0
2023-09-07,106.11,106.615,105.5,106.16,7561221.0
2023-09-08,106.2,106.33,105.405,105.63,6829536.0
2023-09-11,105.89,106.1,105.08,105.66,6308003.0
2023-09-12,105.12,105.87,105.01,105.28,8099496.0
2023-09-13,105.14,105.48,104.1,104.58,10646114.0
2023-09-14,105.22,105.63,104.99,105.61,10123899.0
2023-09-15,105.21,105.65,104.7,105.0,11446141.0
2023-09-18,104.57,105.29,104.35,104.69,6446704.0
2023-09-19,104.43,104.6,103.495,104.25,7360657.0
2023-09-20,104.85,105.33,103.78,103.84,8289916.0
2023-09-21,103.46,103.5,102.1,102.14,8931413.0
2023-09-22,101.95,102.44,101.74,101.79,10971237.0
2023-09-25,101.35,102.34,101.3152,102.3,7355703.0
2023-09-26,101.64,101.96,100.62,100.74,11490558.0
2023-09-27,101.35,101.805,100.69,101.49,12676499.0
2023-09-28,101.42,102.63,101.285,101.92,9804841.0
2023-09-29,102.54,102.63,101.04,101.38,11042003.0
2023-10-02,101.09,101.37,99.93,100.39,11079233.0
2023-10-03,100.04,100.78,99.275,99.69,12055516.0
2023-10-04,99.66,100.19,98.91,100.01,11394488.0
2023-10-05,99.87,100.13,99.01,99.42,10336350.0
2023-10-06,99.04,101.36,98.69,100.78,13842696.0
2023-10-09,101.17,102.48,100.98,102.36,11059733.0
2023-10-10,102.77,103.585,102.36,102.98,9658289.0
2023-10-11,103.25,103.65,102.79,103.6,7806551.0
2023-10-12,103.92,103.92,101.875,102.66,8102173.0
2023-10-13,102.77,103.15,101.3,101.75,9605414.0
2023-10-16,102.67,103.395,102.28,102.83,8344074.0
2023-10-17,102.37,103.82,102.33,103.15,10707202.0
2023-10-18,102.47,102.52,100.49,100.66,13582698.0
2023-10-19,100.86,101.45,99.52,99.73,12535101.0
