Date,Open,High,Low,Close,Volume
2023-07-24,170.74,172.37,170.015,172.1,4825843.0
2023-07-25,172.02,172.3714,171.26,171.7,3241912.0
2023-07-26,170.62,172.41,170.46,171.66,4417348.0
2023-07-27,173.39,173.72,169.55,169.88,4731977.0
2023-07-28,171.73,173.22,171.19,172.76,3971908.0
2023-07-31,173.19,173.76,172.62,173.74,3471809.0
2023-08-01,172.87,173.11,171.65,171.77,3450143.0
2023-08-02,169.78,170.39,168.335,168.69,4846526.0
2023-08-03,167.73,169.51,167.33,169.09,4030422.0
2023-08-04,173.85,174.62,171.35,171.55,6753735.0
2023-08-07,172.15,173.34,170.71,173.31,3684589.0
2023-08-08,171.56,172.185,170.26,171.93,3627785.0
2023-08-09,172.17,172.18,169.6,169.89,4522552.0
2023-08-10,171.17,172.91,169.48,170.3,4361470.0
2023-08-11,169.15,170.23,168.465,169.72,3151072.0
2023-08-14,168.68,170.26,168.345,170.24,2819660.0
2023-08-15,169.61,170.36,167.67,167.92,3314293.0
2023-08-16,167.2,168.295,165.793,165.84,3357715.0
2023-08-17,166.31,166.47,162.93,163.03,4354566.0
2023-08-18,161.27,163.09,160.93,162.66,4124546.0
2023-08-21,163.61,164.79,162.68,164.53,3322639.0
2023-08-22,165.8,166.13,164.15,164.77,4003345.0
2023-08-23,164.01,166.57,163.845,166.09,3864342.0
2023-08-24,166.38,166.6,162.79,162.84,3974537.0
2023-08-25,163.57,165.14,162.1,164.66,5046537.0
2023-08-28,165.72,165.89,164.33,165.32,2981442.0
2023-08-29,165.28,169.52,165.28,169.45,4457096.0
2023-08-30,169.14,170.82,168.72,170.18,3644587.0
2023-08-31,170.29,171.64,170.05,170.71,3936448.0
2023-09-01,171.68,172.12,168.68,169.67,5309363.0
2023-09-05,169.37,170.19,168.3875,169.79,4713168.0
2023-09-06,168.9,169.16,167.06,168.28,5577504.0
2023-09-07,166.5,168.95,166.07,168.75,5219678.0
2023-09-08,168.52,169.9,168.28,168.75,2855113.0
2023-09-11,171.26,173.56,171.18,173.29,5324368.0
2023-09-12,172.67,173.83,171.72,171.72,4954117.0
2023-09-13,172.26,173.57,171.69,173.08,3992490.0
2023-09-14,173.65,175.23,172.84,174.78,4888537.0
2023-09-15,173.98,174.22,171.4,171.79,5990802.0
2023-09-18,171.0,171.2,169.39,169.62,3721263.0
2023-09-19,168.74,169.1,167.215,168.77,4162567.0
2023-09-20,169.32,170.29,167.075,167.09,4434501.0
2023-09-21,164.98,165.07,162.5,162.53,6118017.0
2023-09-22,163.52,163.86,160.79,160.93,7104799.0
2023-09-25,160.27,162.26,159.87,161.92,4743395.0
2023-09-26,160.45,161.44,158.615,158.97,5833505.0
2023-09-27,159.39,159.91,156.74,158.36,6242498.0
2023-09-28,157.78,160.59,157.38,160.13,5145898.0
2023-09-29,162.46,163.08,160.09,160.98,6558509.0
2023-10-02,160.02,162.42,159.63,161.11,7331841.0
2023-10-03,159.87,160.04,156.64,157.19,7307014.0
2023-10-04,157.96,160.64,157.92,160.29,7670345.0
2023-10-05,160.07,160.5,158.23,159.49,6960975.0
2023-10-06,157.81,161.225,156.94,160.61,7632638.0
2023-10-09,158.67,161.1,157.66,160.78,5248045.0
2023-10-10,161.03,164.08,160.955,162.54,6729491.0
2023-10-11,163.2,163.99,161.68,163.12,3987231.0
2023-10-12,163.15,163.44,160.24,161.34,4590645.0
2023-10-13,161.58,161.83,158.53,158.97,5666211.0
2023-10-16,159.83,162.06,159.43,161.54,5525673.0
2023-10-17,160.07,162.72,159.77,161.92,6709970.0
2023-10-18,160.69,160.94,157.81,158.12,5207283.0
2023-10-19,156.76,157.48,153.35,154.08,10567413.0
2023-10-20,153.72,153.8,151.61,151.69,6679002.0
2023-10-23,151.08,153.795,149.47,151.87,7853580.0
2023-10-24,153.03,154.47,152.37,153.49,4980214.0
2023-10-25,152.29,152.55,150.22,150.39,5600525.0
2023-10-26,150.23,151.05,147.83,148.04,8460786.0
2023-10-27,150.62,151.89,149.1,149.59,7613277.0
2023-10-30,151.31,151.91,149.64,150.96,6928998.0
2023-10-31,151.03,152.57,150.43,152.1,5084324.0
2023-11-01,152.99,154.08,151.79,153.98,10834926.0
2023-11-02,156.66,158.09,156.17,158.0,10034829.0
2023-11-03,159.3,161.08,159.25,160.22,6863572.0
2023-11-06,160.82,161.36,159.32,160.42,5640258.0
2023-11-07,160.71,162.41,160.38,162.21,4386840.0
