Date,Open,High,Low,Close,Volume
2023-07-24,38.71,38.99,38.61,38.97,5156952.0
2023-07-25,38.91,39.1,38.67,38.68,4383306.0
2023-07-26,38.6,38.9,38.59,38.82,5117853.0
2023-07-27,39.1,39.1999,37.99,38.0,7511245.0
2023-07-28,38.44,38.56,37.85,37.89,5870606.0
2023-07-31,38.0,38.365,37.895,38.19,4941122.0
2023-08-01,38.09,38.275,37.96,38.12,6127373.0
2023-08-02,37.89,38.03,37.715,37.96,6504445.0
2023-08-03,37.51,37.55,36.9193,37.44,6268895.0
2023-08-04,37.27,37.6675,36.955,37.07,5874739.0
2023-08-07,37.18,37.55,37.16,37.54,3606199.0
2023-08-08,37.25,37.4554,36.99,37.35,4094171.0
2023-08-09,37.27,37.61,37.12,37.44,5354636.0
2023-08-10,37.54,37.79,37.205,37.32,4901595.0
2023-08-11,37.16,37.4399,37.05,37.39,3642981.0
2023-08-14,37.34,37.34,37.07,37.19,3069691.0
2023-08-15,36.95,37.0472,36.725,36.81,3931171.0
2023-08-16,36.85,36.865,36.32,36.36,4804510.0
2023-08-17,36.39,36.67,36.07,36.09,5679440.0
2023-08-18,35.84,36.29,35.79,36.19,4503879.0
2023-08-21,36.13,36.16,35.575,35.88,3958260.0
2023-08-22,36.02,36.115,35.84,35.99,5446681.0
2023-08-23,36.16,36.55,36.15,36.52,5105776.0
2023-08-24,36.58,37.025,36.34,36.35,5086947.0
2023-08-25,36.44,36.64,36.25,36.45,4985883.0
2023-08-28,36.57,36.915,36.57,36.74,4212938.0
2023-08-29,36.75,37.185,36.59,37.16,3808225.0
2023-08-30,37.21,37.41,37.125,37.29,3051485.0
2023-08-31,37.27,37.33,36.98,37.02,4084711.0
2023-09-01,37.25,37.305,36.88,37.0,3927639.0
2023-09-05,36.94,36.995,36.629,36.63,5000030.0
2023-09-06,36.62,36.7206,36.25,36.56,3974927.0
2023-09-07,36.53,37.005,36.48,36.86,3861030.0
2023-09-08,36.93,36.935,36.56,36.62,4370607.0
2023-09-11,36.66,36.75,36.45,36.64,3336742.0
2023-09-12,36.57,36.69,36.325,36.64,3224988.0
2023-09-13,36.66,36.66,36.17,36.27,4273972.0
2023-09-14,36.57,37.0,36.55,36.93,3687052.0
2023-09-15,36.79,36.93,36.655,36.79,4755333.0
2023-09-18,36.5,36.5066,36.1,36.18,3812193.0
2023-09-19,36.18,36.29,35.89,35.99,3938660.0
2023-09-20,36.25,36.475,36.03,36.06,3877457.0
2023-09-21,35.84,35.86,34.79,34.81,5750242.0
2023-09-22,34.8,35.0289,34.51,34.57,8489188.0
