Date,Open,High,Low,Close,Volume
2023-07-24,136.24,136.845,135.8201,135.94,12034090.0
2023-07-25,135.03,136.425,134.85,135.88,7803014.0
2023-07-26,135.23,136.23,134.875,135.79,8205316.0
2023-07-27,135.99,136.48,134.76,134.79,8800817.0
2023-07-28,135.2,135.42,134.415,135.19,6897797.0
2023-07-31,134.95,135.0,133.645,134.15,9736656.0
2023-08-01,133.84,134.33,133.115,133.45,10555724.0
2023-08-02,133.48,134.39,133.18,133.54,13873282.0
2023-08-03,133.1,133.27,132.61,132.87,11863532.0
2023-08-04,132.91,133.73,132.075,132.4,12631301.0
2023-08-07,132.8,134.055,132.73,133.93,8165679.0
2023-08-08,134.78,135.13,134.045,134.96,12601218.0
2023-08-09,134.84,135.65,134.75,134.92,9833747.0
2023-08-10,135.25,136.53,134.69,134.83,9541846.0
2023-08-11,134.79,135.83,134.47,135.67,7674453.0
2023-08-14,135.69,136.51,135.57,136.08,8723326.0
2023-08-15,135.74,136.14,135.43,135.58,9118521.0
2023-08-16,135.36,135.8,134.52,134.55,9462496.0
2023-08-17,134.07,134.54,133.415,133.48,11163782.0
2023-08-18,133.22,133.875,133.1,133.53,9463221.0
2023-08-21,133.48,133.83,133.055,133.67,6872444.0
2023-08-22,133.47,133.79,133.13,133.2,6939610.0
2023-08-23,134.0,134.3,133.205,133.6,7276780.0
2023-08-24,133.34,134.39,132.44,132.44,10241732.0
2023-08-25,132.87,133.88,132.42,133.41,8509077.0
2023-08-28,133.88,134.31,133.225,133.72,6768441.0
2023-08-29,133.9,134.92,133.72,134.92,10736986.0
2023-08-30,135.25,135.66,134.7,134.82,7892678.0
2023-08-31,134.84,134.91,133.18,133.21,7540165.0
2023-09-01,134.24,134.24,133.22,133.57,10183853.0
2023-09-05,133.64,133.735,132.19,132.19,11042676.0
2023-09-06,132.03,132.16,130.83,131.47,12840059.0
2023-09-07,131.87,132.625,131.77,132.06,11055727.0
2023-09-08,131.78,132.46,131.75,132.06,8717030.0
2023-09-11,132.0,133.225,131.98,132.97,7178983.0
