Date,Open,High,Low,Close,Volume
2023-07-24,75.61,76.03,75.54,75.92,10692494.0
2023-07-25,75.83,75.92,75.51,75.9,8576840.0
2023-07-26,75.7,76.205,75.58,75.99,10506500.0
2023-07-27,76.13,76.31,75.32,75.32,10008516.0
2023-07-28,75.98,76.395,75.78,76.1,9672417.0
2023-07-31,76.0,76.23,75.46,75.75,10057233.0
2023-08-01,75.65,75.97,75.28,75.34,9376681.0
2023-08-02,75.04,76.085,75.04,75.61,11509759.0
2023-08-03,75.57,75.76,75.36,75.4,8777116.0
2023-08-04,75.5,75.68,74.58,74.65,10022803.0
2023-08-07,74.79,75.3399,74.77,75.26,8875662.0
2023-08-08,75.21,75.29,74.52,74.72,11413651.0
2023-08-09,74.76,75.22,74.64,74.83,11912194.0
2023-08-10,75.07,75.53,74.575,74.68,10357718.0
2023-08-11,74.71,74.985,74.53,74.8,7472599.0
2023-08-14,74.9,75.1,74.295,74.43,11483769.0
2023-08-15,74.22,74.34,73.6,73.63,13257657.0
2023-08-16,73.93,74.14,73.37,73.46,14815058.0
2023-08-17,73.48,73.67,72.64,72.75,11798096.0
2023-08-18,72.63,73.17,72.56,73.02,12334490.0
2023-08-21,72.83,72.97,72.22,72.53,12005411.0
2023-08-22,72.3,72.38,72.02,72.12,11496512.0
2023-08-23,72.37,72.6,72.245,72.6,10796750.0
2023-08-24,72.35,73.0,72.0,72.02,13797592.0
2023-08-25,72.32,72.6,71.97,72.42,13088466.0
2023-08-28,72.66,72.88,72.4975,72.75,6914967.0
2023-08-29,72.79,73.05,72.38,73.01,9503002.0
2023-08-30,73.1,73.355,72.9325,73.13,9679312.0
2023-08-31,72.86,73.12,72.745,72.76,7731345.0
2023-09-01,73.0,73.04,71.9,72.14,8346514.0
2023-09-05,72.01,72.28,71.52,71.52,8634398.0
2023-09-06,71.44,71.6,71.21,71.44,9050245.0
2023-09-07,71.57,71.87,71.32,71.61,10148976.0
2023-09-08,71.64,71.71,71.415,71.7,8322971.0
2023-09-11,71.8,72.38,71.8,72.32,8450872.0
2023-09-12,72.36,72.38,71.6435,71.7,13300196.0
2023-09-13,71.82,72.1,71.665,71.92,7863661.0
2023-09-14,72.12,72.7,72.09,72.65,9356054.0
2023-09-15,72.5,72.755,71.99,72.05,10891654.0
2023-09-18,71.8,71.83,71.235,71.54,6841253.0
2023-09-19,71.42,71.495,71.01,71.37,7733479.0
2023-09-20,71.57,71.92,71.2325,71.44,10845481.0
2023-09-21,71.38,71.46,70.51,70.52,11869913.0
2023-09-22,70.54,70.72,70.1,70.14,12242995.0
2023-09-25,69.92,70.0699,69.565,69.89,9137578.0
2023-09-26,69.59,69.79,69.3,69.37,11541014.0
2023-09-27,69.27,69.485,68.445,68.8,14182825.0
2023-09-28,68.9,69.195,68.72,69.01,12094360.0
2023-09-29,69.23,69.34,68.445,68.81,11797509.0
2023-10-02,68.65,68.735,67.885,68.34,12642560.0
2023-10-03,68.14,68.49,67.795,67.85,15396437.0
2023-10-04,68.02,68.44,67.63,68.39,15125938.0
2023-10-05,68.26,68.34,67.01,67.04,15757297.0
2023-10-06,66.75,66.9,65.18,66.67,28723410.0
2023-10-09,66.42,66.76,65.95,66.73,15662899.0
2023-10-10,67.28,67.735,67.07,67.41,18809618.0
2023-10-11,67.71,67.825,66.645,66.95,18293161.0
2023-10-12,67.15,67.18,65.99,66.22,15119026.0
2023-10-13,66.34,66.9,66.22,66.8,15641462.0
2023-10-16,67.19,67.7,66.9106,67.49,16172936.0
2023-10-17,67.22,67.91,67.22,67.78,13192152.0
2023-10-18,68.06,68.55,67.915,68.03,16617679.0
2023-10-19,67.98,68.25,67.5125,67.53,18236961.0
2023-10-20,67.68,67.98,67.27,67.27,14730549.0
2023-10-23,67.19,67.63,66.95,67.14,13777343.0
2023-10-24,67.24,67.83,67.225,67.71,12055564.0
2023-10-25,67.6,68.235,67.42,67.94,11351130.0
2023-10-26,67.97,68.22,67.48,67.5,13662158.0
2023-10-27,67.38,67.65,66.375,66.58,17587652.0
2023-10-30,66.83,67.74,66.83,67.62,12223989.0
2023-10-31,67.68,67.93,67.34,67.86,8586465.0
2023-11-01,67.91,68.05,67.4101,67.79,18709473.0
2023-11-02,68.03,68.765,67.77,68.67,21176102.0
2023-11-03,69.07,69.34,68.75,68.75,17201240.0
2023-11-06,68.77,69.16,68.72,68.86,14663189.0
2023-11-07,68.88,69.315,68.8,69.03,12567743.0
2023-11-08,69.16,69.26,68.565,68.76,10481754.0
2023-11-09,68.84,68.9,68.32,68.48,10337063.0
2023-11-10,68.64,69.025,68.27,68.96,9266278.0
2023-11-13,68.9,69.38,68.84,69.18,8540859.0
2023-11-14,69.53,70.12,69.5,69.89,13606154.0
2023-11-15,70.4,70.59,70.22,70.45,10619011.0
2023-11-16,69.72,70.02,69.44,69.58,16536427.0
2023-11-17,69.67,69.72,69.24,69.49,10761055.0
2023-11-20,69.2,69.5567,69.15,69.44,11651294.0
2023-11-21,69.43,69.7,69.13,69.65,11681422.0
2023-11-22,69.8,70.185,69.8,70.15,8862113.0
2023-11-24,70.16,70.475,70.16,70.41,4500775.0
2023-11-27,70.34,70.475,70.17,70.21,11746834.0
2023-11-28,70.19,70.7061,70.18,70.53,8562411.0
2023-11-29,70.6,70.6,69.87,69.96,9873840.0
2023-11-30,70.03,70.7,69.57,70.66,11803765.0
2023-12-01,70.61,70.98,70.4,70.95,13490311.0
2023-12-04,70.56,71.28,70.56,71.04,11386333.0
2023-12-05,70.93,71.1,70.385,70.48,11565996.0
2023-12-06,70.32,70.47,70.007,70.3,11008729.0
2023-12-07,70.5,70.83,70.245,70.6,8460050.0
2023-12-08,70.47,70.525,70.01,70.11,8191287.0
2023-12-11,70.5,70.8075,70.385,70.78,16192836.0
2023-12-12,70.93,71.01,70.615,71.01,8764524.0
2023-12-13,71.0,72.32,70.815,72.3,14052931.0
2023-12-14,72.36,72.47,71.19,71.24,16056716.0
2023-12-15,71.14,71.445,70.96,71.24,17434602.0
2023-12-18,71.01,71.7,70.855,71.44,11816018.0
2023-12-19,71.31,71.6598,71.28,71.58,8283181.0
2023-12-20,71.11,71.27,70.19,70.19,16705523.0
2023-12-21,70.57,70.75,70.12,70.68,10972002.0
2023-12-22,70.86,71.35,70.79,71.22,7831878.0
2023-12-26,71.07,71.7,71.07,71.52,6915801.0
2023-12-27,71.54,71.85,71.44,71.85,7566682.0
2023-12-28,71.75,71.97,71.65,71.88,6465983.0
2023-12-29,71.78,72.065,71.71,72.03,10412749.0
2024-01-02,71.77,72.955,71.77,72.84,12912028.0
2024-01-03,72.97,73.09,72.16,72.27,13979805.0
2024-01-04,72.22,72.66,72.02,72.17,10865096.0
2024-01-05,72.21,72.48,71.59,72.01,12802809.0
2024-01-08,72.02,72.565,71.98,72.54,9409101.0
2024-01-09,72.27,72.73,72.01,72.73,7838821.0
2024-01-10,72.67,72.995,72.3635,72.58,11113276.0
2024-01-11,72.5,72.615,72.075,72.57,9507838.0
2024-01-12,72.82,72.98,72.55,72.8,7712891.0
2024-01-16,72.81,72.85,72.1085,72.4,11566904.0
2024-01-17,72.23,72.6,72.08,72.35,9641426.0
2024-01-18,72.17,72.31,71.705,72.26,10548781.0
2024-01-19,72.32,72.34,71.68,72.05,11309667.0
2024-01-22,71.74,72.0,71.56,71.7,15078552.0
2024-01-23,72.08,72.59,72.06,72.48,13859643.0
2024-01-24,72.42,72.46,71.57,71.59,12290544.0
2024-01-25,71.89,72.28,71.59,72.28,12160938.0
2024-01-26,72.42,72.74,72.42,72.63,7432810.0
2024-01-29,72.83,73.075,72.565,73.05,9322030.0
2024-01-30,72.94,73.5,72.68,73.46,11059004.0
2024-01-31,73.44,73.645,72.83,72.92,17220615.0
2024-02-01,72.95,74.41,72.72,74.41,20588719.0
2024-02-02,74.19,74.48,73.805,74.17,23157966.0
2024-02-05,74.19,74.24,73.685,73.71,14564666.0
2024-02-06,73.71,73.92,73.465,73.88,11224301.0
2024-02-07,74.19,74.23,73.74,73.81,7544085.0
2024-02-08,73.69,74.08,73.475,73.79,16287718.0
2024-02-09,73.6,73.6,73.0,73.11,20698743.0
2024-02-12,73.19,73.635,72.8,73.63,13422892.0
2024-02-13,73.58,73.785,72.4,72.84,21640607.0
2024-02-14,72.78,72.82,72.355,72.7,15191383.0
2024-02-15,72.99,73.27,72.91,73.17,14235694.0
2024-02-16,73.1,73.62,72.79,73.28,15568267.0
2024-02-20,73.8,74.465,73.68,74.05,15388786.0
2024-02-21,74.19,74.445,73.965,74.32,13776798.0
2024-02-22,73.99,74.6299,73.695,74.55,11744901.0
2024-02-23,74.59,75.16,74.46,74.78,12548307.0
2024-02-26,74.8,74.82,74.37,74.48,11805979.0
2024-02-27,74.41,74.53,74.275,74.49,8294275.0
2024-02-28,74.44,74.64,74.245,74.57,6768738.0
2024-02-29,74.8,74.905,74.305,74.45,14078243.0
2024-03-01,74.25,74.54,73.94,74.46,15512468.0
2024-03-04,74.17,74.585,74.15,74.52,15912730.0
2024-03-05,74.84,75.215,74.55,74.7,15708442.0
2024-03-06,75.05,75.46,74.98,75.33,11816384.0
2024-03-07,75.64,75.83,75.46,75.76,9174980.0
2024-03-08,75.25,75.3908,74.89,75.16,13301651.0
2024-03-11,75.33,75.68,75.11,75.57,9316538.0
2024-03-12,75.74,76.195,75.64,75.96,10454851.0
2024-03-13,75.95,76.2,75.835,76.15,9739479.0
2024-03-14,76.1,76.28,75.31,75.56,14086278.0
2024-03-15,75.2,75.605,75.08,75.53,14248290.0
2024-03-18,74.89,75.68,74.89,75.46,10228999.0
2024-03-19,75.56,75.78,75.515,75.74,10245872.0
2024-03-20,75.85,76.0,75.57,75.97,10986128.0
2024-03-21,76.01,76.265,75.69,76.01,8936115.0
2024-03-22,76.01,76.13,75.62,75.64,10942362.0
2024-03-25,75.64,75.82,75.265,75.43,11003712.0
2024-03-26,75.52,75.685,75.41,75.47,7964415.0
2024-03-27,75.85,76.26,75.85,76.26,9848051.0
2024-03-28,76.49,76.605,76.26,76.36,9172770.0
2024-04-01,76.35,76.46,75.75,75.75,13205135.0
2024-04-02,75.75,75.86,75.235,75.36,16269181.0
2024-04-03,75.33,75.33,74.405,74.53,16094740.0
2024-04-04,74.86,74.99,74.1144,74.21,18289526.0
2024-04-05,74.15,74.56,73.9918,74.33,11149022.0
2024-04-08,74.2,74.49,74.15,74.22,10040772.0
2024-04-09,74.44,74.6,74.015,74.58,12633248.0
2024-04-10,74.0,74.425,73.772,74.31,15018494.0
2024-04-11,74.67,74.694,73.9,74.13,10551937.0
2024-04-12,73.83,74.02,73.295,73.38,14605857.0
2024-04-15,73.83,74.02,72.975,73.08,12119718.0
2024-04-16,73.23,73.325,72.93,73.11,12737598.0
2024-04-17,73.54,73.64,73.03,73.38,12731543.0
2024-04-18,73.62,73.89,73.465,73.72,11964189.0
2024-04-19,73.69,74.48,73.56,74.44,15843129.0
2024-04-22,74.59,75.345,74.255,75.15,12181834.0
2024-04-23,75.27,75.43,75.0224,75.36,12821080.0
2024-04-24,74.84,76.02,74.49,75.93,15010955.0
2024-04-25,76.09,76.475,75.47,75.75,14352559.0
2024-04-26,75.48,75.995,75.43,75.59,13488244.0
2024-04-29,75.61,75.855,75.38,75.83,9243980.0
2024-04-30,75.75,75.77,75.32,75.5,12517395.0
2024-05-01,75.28,75.57,74.71,75.02,24867500.0
2024-05-02,75.27,75.915,74.98,75.65,22820413.0
2024-05-03,75.68,76.03,75.25,75.88,18088242.0
2024-05-06,76.05,76.14,75.43,75.92,12508636.0
2024-05-07,76.24,76.79,76.24,76.75,14641836.0
2024-05-08,76.74,76.89,76.42,76.52,12686111.0
2024-05-09,76.59,77.18,76.54,77.18,12851938.0
2024-05-10,77.17,77.71,77.1,77.62,10774922.0
2024-05-13,77.77,78.0,77.27,77.4,11755444.0
2024-05-14,77.47,77.6,76.87,77.25,10117640.0
2024-05-15,77.05,77.415,77.05,77.3,18142952.0
2024-05-16,78.0,78.61,77.825,78.4,17360383.0
2024-05-17,78.31,78.38,78.01,78.21,11265901.0
2024-05-20,78.19,78.19,77.58,77.67,9226472.0
2024-05-21,77.88,78.16,77.7222,78.13,6595220.0
2024-05-22,77.6,78.08,77.46,77.82,9395169.0
2024-05-23,77.58,77.71,76.86,76.9,10751320.0
2024-05-24,77.17,77.4,77.06,77.1,6943370.0
2024-05-28,76.85,77.055,76.22,76.5,8840718.0
2024-05-29,76.09,76.365,75.92,75.95,10402410.0
2024-05-30,76.17,76.36,75.975,76.15,7404435.0
2024-05-31,76.08,77.38,75.73,77.34,11874117.0
2024-06-03,77.09,77.675,76.865,77.31,12223420.0
2024-06-04,77.32,78.105,77.185,77.98,9097458.0
2024-06-05,77.88,77.99,77.195,77.81,9095130.0
2024-06-06,77.76,78.335,77.6,78.05,9759491.0
2024-06-07,78.03,78.245,77.58,77.66,7490555.0
2024-06-10,77.78,77.8,77.1,77.6,10033882.0
2024-06-11,77.49,77.56,76.92,77.56,8583758.0
2024-06-12,77.71,77.75,76.52,76.71,14172779.0
2024-06-13,76.68,76.875,76.355,76.81,8723482.0
2024-06-14,76.59,76.95,76.39,76.95,7246417.0
2024-06-17,76.66,77.82,76.495,77.68,8762080.0
2024-06-18,77.56,77.88,77.45,77.78,6567100.0
2024-06-20,77.64,78.01,77.405,77.61,9316388.0
2024-06-21,77.77,78.17,77.605,77.67,11595433.0
2024-06-24,77.27,78.01,77.1098,77.91,9722583.0
2024-06-25,77.62,77.73,77.105,77.41,10705815.0
2024-06-26,76.87,77.44,76.71,77.25,8405221.0
2024-06-27,77.23,77.295,76.6026,76.92,4592368.0
2024-06-28,76.91,77.0,76.375,76.58,8396860.0
2024-07-01,76.98,77.265,75.98,76.04,9275425.0
2024-07-02,76.13,76.58,75.89,76.57,8233614.0
2024-07-03,76.44,76.71,76.235,76.44,5600604.0
2024-07-05,76.44,77.43,76.325,77.38,7202896.0
2024-07-08,77.44,77.53,77.05,77.26,4486755.0
2024-07-09,77.26,77.43,77.03,77.06,5635819.0
2024-07-10,77.2,77.43,77.005,77.4,7249075.0
2024-07-11,77.29,77.43,76.89,77.11,11414670.0
2024-07-12,77.52,77.86,77.185,77.45,10028191.0
2024-07-15,77.4,77.595,76.94,77.0,8481303.0
2024-07-16,77.03,77.75,76.915,77.74,7987333.0
2024-07-17,77.86,78.89,77.84,78.74,18297885.0
2024-07-18,78.45,79.15,78.34,78.35,14877213.0
2024-07-19,78.55,78.65,77.965,78.09,11816508.0
2024-07-22,78.27,78.335,77.77,78.14,9408432.0
2024-07-23,78.22,78.36,77.79,77.86,6937911.0
2024-07-24,77.58,77.93,77.28,77.79,10620372.0
2024-07-25,78.06,78.88,77.7,77.7,15686268.0
2024-07-26,78.01,78.585,77.82,78.49,10271976.0
2024-07-29,78.34,78.685,77.94,78.52,9115085.0
2024-07-30,77.58,78.12,77.24,77.99,11818449.0
2024-07-31,77.99,78.336,77.51,77.85,10474112.0
2024-08-01,78.0,78.74,77.755,78.57,16535033.0
2024-08-02,79.17,79.75,77.8,79.26,24087115.0
2024-08-05,79.12,79.35,77.44,77.7,29057460.0
2024-08-06,78.08,79.09,77.99,78.24,15801355.0
2024-08-07,78.57,79.395,78.27,78.32,14182346.0
2024-08-08,78.1,79.16,78.02,79.03,13889796.0
2024-08-09,78.87,79.29,78.53,79.15,10319938.0
2024-08-12,79.11,79.17,78.545,78.75,9735359.0
2024-08-13,78.75,79.13,78.35,79.11,7513894.0
2024-08-14,79.05,79.71,78.915,79.47,7263950.0
2024-08-15,80.59,80.81,80.05,80.29,7745248.0
2024-08-16,80.21,80.585,80.085,80.51,6976919.0
2024-08-19,80.6,80.965,80.565,80.78,7330018.0
2024-08-20,80.76,81.18,80.63,81.18,6931341.0
2024-08-21,81.86,82.2899,81.495,81.73,7960727.0
2024-08-22,81.95,81.95,81.255,81.61,7632692.0
2024-08-23,81.75,81.86,81.33,81.84,6505074.0
2024-08-26,81.93,82.59,81.92,82.42,7270790.0
2024-08-27,82.54,82.765,82.31,82.62,5674632.0
2024-08-28,82.64,82.745,81.9601,82.27,6666785.0
2024-08-29,82.17,82.17,81.69,81.86,6343811.0
2024-08-30,82.02,82.58,81.7989,82.51,8884816.0
2024-09-03,82.53,83.365,82.43,83.09,15503706.0
2024-09-04,82.94,83.54,82.86,83.48,19276697.0
2024-09-05,83.5,83.63,82.74,83.16,12775784.0
2024-09-06,83.15,83.51,82.89,82.99,12616545.0
2024-09-09,83.0,83.79,82.86,83.63,10061056.0
2024-09-10,83.51,83.995,83.39,83.61,14002525.0
2024-09-11,83.31,83.365,82.08,82.83,14556518.0
2024-09-12,82.85,83.43,82.57,83.34,8659169.0
2024-09-13,83.4,83.995,83.22,83.93,5953911.0
2024-09-16,84.15,84.53,83.87,84.26,7794845.0
2024-09-17,83.97,84.21,83.36,83.46,8405136.0
2024-09-18,83.4,83.86,82.8,83.14,12935702.0
2024-09-19,83.36,83.37,82.52,82.65,14934224.0
2024-09-20,82.57,83.11,82.43,83.05,12719152.0
2024-09-23,82.44,83.355,82.38,83.09,11985864.0
2024-09-24,82.98,83.275,82.685,82.89,8985209.0
2024-09-25,83.18,83.26,82.56,82.68,6101052.0
2024-09-26,82.53,83.25,82.53,82.87,8565679.0
2024-09-27,82.98,83.5,82.88,83.02,6432719.0
2024-09-30,83.32,83.48,82.68,83.0,8469070.0
2024-10-01,83.03,83.14,82.465,82.72,15725753.0
2024-10-02,82.5,82.505,81.86,82.02,10788340.0
2024-10-03,81.69,81.805,81.055,81.2,11507911.0
2024-10-04,81.07,81.57,80.95,81.47,12463650.0
2024-10-07,81.5,81.5,80.56,80.66,9270847.0
2024-10-08,80.69,81.16,80.475,81.06,8218294.0
2024-10-09,81.13,81.665,81.0,81.55,9276307.0
2024-10-10,81.53,81.7,80.99,81.19,9122594.0
2024-10-11,81.47,81.72,81.11,81.64,8741496.0
2024-10-14,81.6,82.01,81.47,81.97,6263018.0
2024-10-15,82.08,83.19,82.08,82.49,11287728.0
2024-10-16,82.21,82.54,82.02,82.43,7720320.0
2024-10-17,82.54,82.65,81.84,82.06,7716454.0
2024-10-18,81.88,82.27,81.64,82.24,8314283.0
2024-10-21,82.21,82.39,81.47,81.55,8704757.0
2024-10-22,81.43,82.11,81.35,82.01,8912400.0
2024-10-23,81.6,81.97,81.44,81.85,6926484.0
2024-10-24,81.83,82.0,81.495,81.74,6211540.0
2024-10-25,81.74,81.87,80.99,81.06,6546951.0
2024-10-28,81.38,81.56,81.165,81.21,5714219.0
2024-10-29,80.83,81.04,80.365,80.41,9460034.0
2024-10-30,80.3,80.54,80.045,80.28,8504824.0
2024-10-31,80.08,80.59,79.955,80.12,10905343.0
2024-11-01,80.38,80.445,80.05,80.15,7916072.0
2024-11-04,80.27,80.605,80.15,80.37,6958887.0
2024-11-05,80.17,80.88,80.02,80.88,5304792.0
2024-11-06,81.09,81.21,79.355,79.56,18488140.0
2024-11-07,79.73,80.31,79.67,79.85,17598133.0
2024-11-08,79.86,81.015,79.85,80.82,11530460.0
2024-11-11,80.71,81.45,80.48,80.54,9273831.0
2024-11-12,80.84,80.95,80.49,80.63,13518013.0
2024-11-13,80.64,80.95,80.4,80.87,6781631.0
2024-11-14,80.67,81.14,80.605,80.67,7572248.0
2024-11-15,80.6,80.655,79.915,79.96,11370350.0
2024-11-18,80.14,80.67,80.05,80.52,8748018.0
2024-11-19,80.73,80.89,80.135,80.63,8021124.0
2024-11-20,79.9,80.22,79.525,80.22,7687467.0
2024-11-21,80.31,81.18,80.09,81.09,8185848.0
2024-11-22,81.54,81.91,81.44,81.84,7703875.0
2024-11-25,82.38,82.625,82.04,82.29,8243081.0
2024-11-26,82.24,82.71,82.14,82.63,6973969.0
2024-11-27,83.0,83.24,82.645,82.8,7067876.0
2024-11-29,82.78,83.3,82.67,83.22,4982582.0
2024-12-02,83.14,83.22,82.52,83.12,10750201.0
2024-12-03,83.05,83.11,82.54,82.69,11053327.0
2024-12-04,82.47,82.58,82.045,82.46,10100890.0
2024-12-05,82.55,82.945,82.325,82.79,12639028.0
2024-12-06,82.81,83.285,82.38,82.38,7180678.0
2024-12-09,82.5,82.88,82.025,82.25,11613987.0
2024-12-10,82.19,82.84,81.86,82.64,8497222.0
2024-12-11,82.77,83.11,81.97,82.01,9046123.0
2024-12-12,82.53,82.62,82.115,82.25,5410846.0
2024-12-13,82.09,82.52,81.63,82.04,8154345.0
2024-12-16,82.07,82.48,81.59,81.61,6495048.0
2024-12-17,81.44,81.89,81.335,81.47,8536085.0
2024-12-18,81.16,81.43,80.21,80.23,17222965.0
2024-12-19,80.16,80.56,79.66,79.66,15778368.0
2024-12-20,79.62,80.4,79.35,79.94,11035441.0
2024-12-23,79.05,79.23,78.155,78.92,11469082.0
2024-12-24,78.85,79.485,78.74,79.44,3932582.0
2024-12-26,79.29,79.74,79.22,79.69,4253678.0
2024-12-27,79.32,79.72,79.005,79.3,6601702.0
2024-12-30,78.96,79.01,78.12,78.37,7249346.0
2024-12-31,78.53,78.86,78.16,78.61,6125534.0
2025-01-02,78.78,79.14,78.11,78.37,9322777.0
2025-01-03,78.52,78.7,78.045,78.33,6991939.0
2025-01-06,78.42,78.435,77.415,77.51,9275738.0
2025-01-07,77.71,78.16,77.13,77.24,11113102.0
2025-01-08,77.16,77.455,76.67,77.38,9277400.0
2025-01-10,76.89,77.325,76.24,76.34,13943592.0
2025-01-13,76.4,76.66,76.055,76.47,9490917.0
2025-01-14,76.56,76.6512,76.13,76.49,7763782.0
2025-01-15,76.91,77.15,76.11,76.23,11426997.0
